task_id,category,preference_axis,selector,service_id,selection_reason,response_text,judge_score,judge_rationale,latency_s,prompt_tokens,completion_tokens,cost_usd,cost_violation,latency_violation,quality_violation,success,error
17,code,latency,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"The 'Flash' variant is explicitly described as tuned for fast inference, aligning best with low-latency requirements.","```python
import re

pattern = r'^\d+\.\d+\.\d+(?:-[0-9A-Za-z-]+(?:\.[0-9A-Za-z-]+)*)?(?:\+[0-9A-Za-z-]+(?:\.[0-9A-Za-z-]+)*)?$'
test_string = '1.2.3'
match = re.match(pattern, test_string)
print(match)
```",10.0,"The regex accurately captures the core semantic versioning structure including major, minor, patch, optional prerelease, and optional build metadata, the code executes a valid test using `re.match`, a",11.317,61,639,0.00022837,False,True,False,True,
18,code,balanced,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"```python
# Creates a list of normalized items for each valid item in data
[item.normalize() for item in data if item.is_valid()]
```",10.0,The response accurately refactors the loop into a list comprehension with the correct filtering logic and provides the required single-line comment.,3.821,55,285,0.00010808,False,False,False,True,
18,code,balanced,random,deepseek/deepseek-v4-flash@4.0,uniform random,[item.normalize() for item in data if item.is_valid()]  # List of normalized items from valid data entries,10.0,"The model correctly provided a list comprehension that refactors the given loop, along with a clear one-line comment explaining what it does, exactly following all instructions.",3.927,55,229,8.926e-05,False,False,False,True,
18,code,balanced,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"```python
# Create a list of normalized items from valid items in data
results = [item.normalize() for item in data if item.is_valid()]
```",10.0,"The response correctly refactors the loop into a list comprehension with a clear one-line comment, meeting all requirements without extra prose.",4.452,55,255,9.8e-05,False,False,False,True,
18,code,balanced,weighted_average,minimax/m2.7@2.7,additive weighted score,"<think>The user wants to refactor a loop into a Python comprehension. The loop:
1. Iterates over `data`
2. Filters items where `item.is_valid()` returns True
3. Appends `item.normalize()` to results

This can be written as a list comprehension:
```python
results = [item.normalize() for item in data if item.is_valid()]
```

I should output only the comprehension expression and a one-line comment explaining what it does.</think>

```python
[item.normalize() for item in data if item.is_valid()]  # Filters valid items and normalizes each, returning a list of normalized results
```",10.0,The response correctly refactors the loop into a list comprehension and includes a concise explanatory comment.,5.195,70,129,0.00013784,False,False,False,True,
18,code,balanced,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It offers the best balance of low cost, low latency, and acceptable quality among the candidates.","# Create a list of normalized items from valid items in data
results = [item.normalize() for item in data if item.is_valid()]",10.0,"The response correctly refactors the loop into a list comprehension and includes the required explanatory comment, adhering strictly to all output constraints.",4.082,55,196,7.818e-05,False,False,False,True,
18,code,balanced,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"Optimized for cost-efficient coding tasks like concise Python refactoring, aligning well with the balanced preference for performance and efficiency.",[item.normalize() for item in data if item.is_valid()]  # List of normalized items from valid data entries,10.0,"The response correctly transforms the loop into a list comprehension with appropriate filtering and transformation, includes a clear one-line comment, and follows all output constraints.",2.995,55,202,8.019e-05,False,False,False,True,
19,code,quality,asm_topsis,minimax/m2.7@2.7,deterministic TOPSIS,"<think>We need to output only the code, no extra explanation. The user wants a TypeScript type DeepReadonly<T> that recursively makes every property readonly, including nested objects and arrays. Provide a brief usage example. Output only the code. So we need to include the type definition and a usage example, but only the code. So we may produce something like:

```ts
type DeepReadonly<T> = T extends (infer U)[]
  ? ReadonlyArray<DeepReadonly<U>>
  : T extends object
    ? { readonly [K in keyof T]: DeepReadonly<T[K]> }
    : T;

// Example
interface Person {
  name: string;
  age: number;
  address: {
    city: string;
    zip: number;
  };
  hobbies: string[];
}

const person: DeepReadonly<Person> = {
  name: ""Alice"",
  age: 30,
  address: {
    city: ""Wonderland"",
    zip: 12345
  },
  hobbies: [""reading"", ""coding""]
};

// person.name = ""Bob""; // Error: Cannot assign to 'name' because it is a read-only property.
```

Yes. Ensure the output only the code. Should we include comments? Probably okay to have comments.

But careful: DeepReadonly for arrays - we need to handle both T[] and ReadonlyArray. The conditional type T extends any[]? Use T extends readonly any[]? Or T extends ReadonlyArray<any>? Let's produce robust type. Usually:

```ts
type DeepReadonly<T> = T extends (infer U)[]
  ? ReadonlyArray<DeepReadonly<U>>
  : T extends object
    ? { readonly [K in keyof T]: DeepReadonly<T[K]> }
    : T;
```

But this only works for mutable arrays; we might also want to handle readonly arrays: T extends readonly any[]. So better:

```ts
type DeepReadonly<T> = T extends readonly (infer U)[]
  ? ReadonlyArray<DeepReadonly<U>>
  : T extends object
    ? { readonly [K in keyof T]: DeepReadonly<T[K]> }
    : T;
```

Or use ReadonlyArray? Actually it's fine.

Will also handle Maps and Sets? Not needed.

Better to show example with nested arrays.

We also need to note that functions remain unchanged (they are not objects). The type will still treat functions as functions.

",10.0,"The response provides a correct TypeScript type `DeepReadonly<T>` with recursion for nested objects and arrays, includes a clear usage example, and outputs only code as requested.",22.968,76,1264,0.00120728,False,False,False,True,
19,code,quality,random,moonshot/kimi-k2.5@2.5,uniform random,"```typescript
type DeepReadonly<T> = T extends (infer U)[]
  ? ReadonlyArray<DeepReadonly<U>>
  : T extends Function
  ? T
  : T extends object
  ? { readonly [K in keyof T]: DeepReadonly<T[K]> }
  : T;

// Usage example:
interface Config {
  server: {
    port: number;
    endpoints: string[];
  };
  debug: boolean;
}

const config: DeepReadonly<Config> = {
  server: {
    port: 3000,
    endpoints: [""/api""]
  },
  debug: true
};

// config.server.port = 8080; // Error: Cannot assign to 'port' because it is a read-only property.
// config.server.endpoints.push(""/health""); // Error: Property 'push' does not exist on type 'readonly string[]'.
```",10.0,"The implementation correctly handles recursion for objects and arrays using TypeScript conditional types, preserves functions, and includes a clear usage example demonstrating the expected type errors",42.614,46,2101,0.00447408,False,False,False,True,
19,code,quality,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"```typescript
type DeepReadonly<T> =
  T extends (infer U)[] ? readonly DeepReadonly<U>[] :
  T extends Function ? T :
  T extends object ? { readonly [P in keyof T]: DeepReadonly<T[P]> } :
  T;

// Usage example
interface User {
  name: string;
  address: {
    street: string;
    coordinates: number[];
  };
  tags: string[];
}

type ReadonlyUser = DeepReadonly<User>;
// ReadonlyUser['name'] is string (readonly)
// ReadonlyUser['address']['street'] is string (readonly)
// ReadonlyUser['address']['coordinates'] is readonly number[]
// ReadonlyUser['tags'] is readonly string[]
```",10.0,"The implementation correctly handles recursion for objects, arrays, and primitives, and the usage example demonstrates the expected behavior without violating the output-only constraint.",27.412,42,1738,0.00059338,False,False,False,True,
19,code,quality,weighted_average,minimax/m2.7@2.7,additive weighted score,"<think>The user asks: ""Write a TypeScript type DeepReadonly<T> that recursively makes every property of T (including nested objects and arrays) readonly. Include a brief usage example. Output only the code."" So we need to output code only. Provide a definition of DeepReadonly<T> that recursively marks all properties as readonly, including arrays, maybe readonly arrays, optional properties, and handling mapped types, intersection types, etc. The typical implementation uses conditional types to map each property and array as readonly. Eg:

type DeepReadonly<T> = T extends (infer U)[]  ? DeepReadonlyArray<U> :
    T extends object ? DeepReadonlyObject<T> :
    T;

interface DeepReadonlyArray<T> extends ReadonlyArray<DeepReadonly<T>> {}

type DeepReadonlyObject<T> = {
    readonly [P in keyof T]: DeepReadonly<T[P]>;
};

Alternatively, use built-in readonly types: `Readonly<T>` only at first level; but we want deep. So one typical solution:

type DeepReadonly<T> =
    T extends (infer U)[] ? DeepReadonlyArray<U> :
    T extends object ? DeepReadonlyObject<T> :
    T;

type DeepReadonlyArray<T> = ReadonlyArray<DeepReadonly<T>>;

type DeepReadonlyObject<T> = {
    readonly [K in keyof T]: DeepReadonly<T[K]>;
};

Alternatively, we could use conditional types for functions: not needed, just readonly on objects.

Now include usage example: define a type `Example` with nested objects and arrays, then use DeepReadonly<Example> as a variable.

Provide code that includes type definitions and usage example. Output only code, no extra commentary.

Make sure to export if needed. The user didn't specify module or export. Could provide just code.

We'll produce:

type DeepReadonly<T> =
  T extends readonly any[] ? DeepReadonlyArray<T> :
  T extends object ? DeepReadonlyObject<T> :
  T;

type DeepReadonlyArray<T> = ReadonlyArray<DeepReadonly<T[number]>> & { readonly [K: number]: DeepReadonly<T[number]> };

But better approach: Use standard library: `ReadonlyArray`. Actually `ReadonlyAr",10.0,"The response correctly implements DeepReadonly with proper recursion for objects and arrays, includes a concise usage example, and adheres to the output-only constraint.",46.33,76,2024,0.00192244,False,False,False,True,
19,code,quality,llm_picker_manifest,moonshot/kimi-k2.5@2.5,"It has the highest Artificial_Analysis_Intelligence quality score of 60, which best satisfies the 'quality' preference axis.","```typescript
type DeepReadonly<T> =
  T extends Function | null
    ? T
    : T extends object
      ? T extends Array<infer U>
        ? ReadonlyArray<DeepReadonly<U>>
        : { readonly [K in keyof T]: DeepReadonly<T[K]> }
      : T;

// Usage Example
interface Config {
  server: {
    port: number;
    hosts: string[];
  };
  features: {
    auth: {
      enabled: boolean;
      providers: string[];
    };
  };
}

const config: DeepReadonly<Config> = {
  server: {
    port: 3000,
    hosts: [""localhost""]
  },
  features: {
    auth: {
      enabled: true,
      providers: [""google""]
    }
  }
};

// All these would be compilation errors:
// config.server.port = 8080;
// config.server.hosts.push(""example.com"");
// config.features.auth.enabled = false;
```",9.0,"The implementation correctly recursively applies readonly to nested objects and arrays, handling edge cases like functions and null, and includes a brief usage example as required, though the explanat",60.15,46,2258,0.00480692,False,False,False,True,
19,code,quality,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max is described as Alibaba's flagship reasoning + coding model with strong multilingual support and tool calling, indicating high-quality code generation capabilities best suited for precise Ty","type DeepReadonly<T> = {
  readonly [K in keyof T]: T[K] extends (infer U)[]
    ? readonly DeepReadonly<U>[]
    : T[K] extends object
      ? DeepReadonly<T[K]>
      : T[K];
};

// Usage example:
const obj: DeepReadonly<{ a: number; b: { c: string[] } }> = {
  a: 1,
  b: { c: ['hello'] }
};
// obj.a = 2; // Error
// obj.b.c.push('world'); // Error",10.0,"The response provides a correct recursive TypeScript type that handles both nested objects and arrays, includes a clear usage example demonstrating the immutability, and strictly adheres to the output",6.636,45,121,0.00029624,False,False,False,True,
20,code,cost,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"```python
import sys,json; print('\n'.join(json.load(sys.stdin).keys()))
```",10.0,The code is a syntactically correct one-liner that accurately reads JSON from stdin and prints the keys on separate lines using the specified modules.,7.186,35,384,0.00013686,False,False,False,True,
20,code,cost,random,deepseek/deepseek-v4-flash@4.0,uniform random,"```python
python -c ""import sys,json; print('\n'.join(json.load(sys.stdin).keys()))""
```",10.0,"The response provides a technically correct, concise one-liner that strictly adheres to the instructions by reading JSON from stdin, extracting keys, and printing them on separate lines.",5.878,35,294,0.00010662,False,False,False,True,
20,code,cost,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"```python
python -c ""import sys,json; print('\n'.join(json.load(sys.stdin).keys()))""
```",10.0,The response is a correct and concise one-liner that adheres to all constraints by using sys.stdin and the json module to read and format the output as required.,4.632,35,358,0.00012813,False,False,False,True,
20,code,cost,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"```python
import sys,json; [print(k) for k in json.load(sys.stdin)]
```",10.0,"The code correctly imports the required modules, reads JSON from stdin, iterates over the top-level keys, and prints each key on a separate line in a valid one-liner format.",66.644,35,769,0.00026622,False,False,False,True,
20,code,cost,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest combined input and output token cost per 1M tokens, making it the most cost-effective option.","```python
import sys,json; print(*json.load(sys.stdin),sep='\n')
```",10.0,"The response is a correct, concise Python one-liner that adheres to all constraints by using `json.load` and `sys.stdin`, and correctly prints each key of the JSON dictionary on a new line via tuple u",5.612,35,434,0.00015366,False,False,False,True,
20,code,cost,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly tuned for cost-efficient coding, making it the best match for a simple scripting task under the 'cost' preference.","```python
import sys,json; print(*json.load(sys.stdin), sep='\n')
```",10.0,The response provides a correct Python one-liner that reads JSON from stdin and prints each top-level key on its own line using the required modules.,5.459,35,517,0.00018155,False,False,False,True,
21,summarization,quality,asm_topsis,minimax/m2.7@2.7,deterministic TOPSIS,"<think>The user wants me to summarize the passage in 2 sentences, preserving:
1. The key technical claim
2. The concrete number (14,000+)

Let me identify the key elements:
- Model Context Protocol registry launched March 2026
- Centralized but federated discovery mechanism for MCP servers
- 14,000+ entries
- Spans capabilities: filesystem access, browser automation, code execution, database connectivity
- Registry's metadata schema is intentionally minimal
- Server entry includes: name, version, package URL, category tags
- No structured fields for: pricing, SLA, quality benchmarks, payment methods
- Downstream aggregators expected to provide curation and additional metadata
- External protocols may emit value descriptors

Key technical claim: The registry provides centralized federated discovery for MCP servers but has intentionally minimal metadata schema, requiring downstream aggregators to add curation and additional metadata layers.

Concrete number: 14,000+ entries

Let me construct 2 sentences:

""The MCP registry, launched March 2026, provides federated discovery for MCP servers with intentionally minimal metadata (name, version, URL, category tags only), while downstream aggregators like Glama and MCP Atlas are expected to layer on curation and additional metadata. As of the audit cutoff, the registry contained 14,000+ entries covering capabilities from filesystem access to database connectivity.""

Or shorter:

""The Model Context Protocol registry launched in March 2026 offers federated discovery for MCP servers but intentionally omits structured metadata for pricing, SLA, or quality benchmarks, leaving such curation to downstream aggregators like Glama and MCP Atlas. The registry contained 14,000+ entries spanning capabilities from filesystem access to database connectivity as of the audit cutoff.""

I think the second option captures the key technical claim (minimal metadata + downstream curation expected) and preserves the concrete number (14,000+).</thin",1.0,No response was provided to evaluate - the response section is empty.,16.755,186,461,0.00047751,False,False,False,True,
21,summarization,quality,random,zhipu/glm-5@5.0,uniform random,"Launched in March 2026, the Model Context Protocol registry serves as a centralized discovery mechanism containing over 14,000 entries for various server capabilities. However, the registry utilizes an intentionally minimal metadata schema that excludes structured fields for pricing or quality, delegating those details to downstream aggregators.",9.0,"The response accurately summarizes the passage in exactly 2 sentences while preserving both the key technical claim about the minimal metadata schema and the concrete number of 14,000+ entries, with a",21.073,173,802,0.00169434,False,False,False,True,
21,summarization,quality,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"The Model Context Protocol registry, launched in March 2026, contained over 14,000 entries as of the audit cutoff, offering a centralized but federated discovery mechanism for MCP servers. Its metadata schema is intentionally minimal, with the expectation that downstream aggregators will provide curation and additional metadata layers.",10.0,"The response strictly follows the two-sentence constraint, accurately includes the concrete number of 14,000+ entries, and correctly summarizes the key technical claim regarding the minimal metadata s",3.45,173,150,8.915e-05,False,False,False,True,
21,summarization,quality,weighted_average,minimax/m2.7@2.7,additive weighted score,"<think>The user asks: ""Summarize the following passage in 2 sentences, preserving the key technical claim and the concrete number.""

We have a passage about Model Context Protocol registry launched March 2026, as of audit cutoff includes 14,000+ entries. There's minimal metadata schema (name, version, package URL, category tags). No structured fields for pricing, SLA, etc. MCP team says downstream aggregators provide curation and additional metadata layers, external protocols may emit value descriptors wrapping or extending core registry record.

We need to produce a summary in exactly 2 sentences, preserving the key technical claim and the concrete number. So we need to include the fact that the registry is a federated discovery mechanism, launched March 2026, has 14,000+ entries, includes minimal metadata. Also include that it intentionally lacks pricing, SLA etc, and downstream aggregators provide curation.

So something like: ""The Model Context Protocol registry launched in March 2026 as a federated discovery hub and, as of the audit, already held 14,000+ server entries with only a minimal schema (name, version, package URL, category tags) and no structured pricing, SLA, or quality fields; downstream aggregators are expected to supply curation and additional metadata layers."" That's two sentences? That's one sentence? Let's separate: Sentence 1: ""Launched in March 2026, the Model Context Protocol registry provides a centralized yet federated discovery mechanism for MCP servers and, as of the audit cutoff, contains over 14,000 entries with only a minimal metadata schema (name, version, package URL, and category tags)."" Sentence 2: ""Because the schema deliberately omits fields for pricing, SLA, quality benchmarks, or payment methods, the MCP team relies on downstream aggregators and external protocols to supply curation and extended metadata.""

That preserves the number ""14,000+ entries"". The key technical claim: ""registry provides federated discovery, minimal met",10.0,"The response accurately condenses the passage into two sentences, retains the concrete number 14,000+ entries, and captures the key technical claim about the registry's minimal schema and reliance on ",18.996,203,542,0.00055773,False,False,False,True,
21,summarization,quality,llm_picker_manifest,moonshot/kimi-k2.5@2.5,"It has the highest Artificial_Analysis_Intelligence quality score of 60, which best satisfies the 'quality' preference axis.","The Model Context Protocol registry, launched in March 2026 as a centralized but federated discovery mechanism for MCP servers, contained over 14,000 entries as of the audit cutoff. Its metadata schema is intentionally minimal—omitting structured fields for pricing, SLAs, or quality benchmarks—with the expectation that downstream aggregators will provide curation and additional metadata layers.",10.0,"The response accurately condenses the passage into exactly two sentences, preserves the key technical claims about the registry's structure and minimal metadata, and includes the concrete figure of ov",15.23,174,517,0.00117156,False,False,False,True,
21,summarization,quality,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max is Alibaba's flagship reasoning and coding model with strong multilingual support and precise information extraction capabilities, making it best suited for accurately preserving technical c","The Model Context Protocol (MCP) registry, launched in March 2026, contains over 14,000 entries offering capabilities like filesystem access, browser automation, code execution, and database connectivity. Its intentionally minimal metadata schema includes only name, version, package URL, and category tags—excluding structured fields for pricing, SLA, quality benchmarks, or payment methods—with curation and extended metadata expected to be provided by downstream aggregators and external protocols.",10.0,"The response accurately condenses the passage into exactly two sentences while retaining the concrete number (14,000) and the key technical claim regarding the minimal metadata schema.",4.567,181,96,0.0003164,False,False,False,True,
22,summarization,cost,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"The latest TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, which eliminates the need to rebuild the candidate matrix for each query.",10.0,"The response accurately condenses all key information into a single, grammatically correct sentence while strictly adhering to the constraint.",4.097,55,160,6.608e-05,False,False,False,True,
22,summarization,cost,random,deepseek/deepseek-v4-flash@4.0,uniform random,"The latest TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, eliminating the need to rebuild the candidate matrix per query.",10.0,The response accurately condenses the source text into a single sentence while preserving all technical details and the causal relationship between the feature implementation and the performance gain.,3.397,55,162,6.675e-05,False,False,False,True,
22,summarization,cost,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"The latest TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, which eliminates the need to rebuild the candidate matrix for each query.",10.0,"The response accurately condenses the input into a single sentence, preserving all key technical details and performance metrics while maintaining clarity.",3.404,55,160,6.608e-05,False,False,False,True,
22,summarization,cost,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"The updated TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, eliminating the need to rebuild the candidate matrix for each query.",10.0,The response perfectly summarizes the given text in exactly one sentence while accurately capturing all key technical details and maintaining appropriate technical writing style.,4.448,55,197,7.851e-05,False,False,False,True,
22,summarization,cost,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest combined input and output token cost per 1M tokens among all candidates, making it the most cost-effective option.","The latest TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, which eliminates the need to rebuild the candidate matrix for each query.",10.0,The response accurately condenses the original text into a single grammatically correct sentence while retaining all key technical details and the performance metric.,2.271,55,160,6.608e-05,False,False,False,True,
22,summarization,cost,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly tuned for cost-efficient inference, making it the best match for the 'cost' preference axis.","The latest TOPSIS implementation achieves a 40x speedup on 1000-task batches by enabling preference-vector hot-swapping at request time, eliminating the need to rebuild the candidate matrix for each query.",10.0,"The response accurately condenses the source text into a single, grammatically correct sentence, preserving all technical details and the main performance improvement claim.",3.063,55,167,6.843e-05,False,False,False,True,
23,summarization,latency,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"The new generation of laptops features on-device, low-latency speech recognition for live captions, improving accessibility for hard-of-hearing users while running efficiently on the NPU and supporting multiple languages.",10.0,"The response is a single, accurate sentence that captures all key points and adheres strictly to the output-only constraint.",2.394,83,120,5.891e-05,False,False,False,True,
23,summarization,latency,random,zhipu/glm-5@5.0,uniform random,"New laptops feature energy-efficient, on-device speech recognition that delivers low-latency live captions in English, Mandarin, and Spanish to improve accessibility for hard-of-hearing users.",10.0,"The response accurately condenses all key technical details and benefits into a single, fluent sentence while strictly adhering to the output-only constraint.",18.22,82,795,0.00163946,False,True,False,True,
23,summarization,latency,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"The new generation of laptops features on-device, low-latency speech recognition for live captions, improving accessibility for hard-of-hearing users while running efficiently on the NPU and supporting multiple languages.",10.0,"The response provides a concise, accurate one-sentence summary that captures all key information from the original paragraph about laptop live captions technology, following the output-only constraint",2.255,83,114,5.69e-05,False,False,False,True,
23,summarization,latency,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"The new generation of laptops features on-device, low-latency speech recognition for live captions, improving accessibility for hard-of-hearing users while running efficiently on the NPU and supporting multiple languages.",10.0,"The response provides a concise, accurate single-sentence summary that covers all key points while adhering strictly to the output-only constraint.",2.897,83,114,5.69e-05,False,False,False,True,
23,summarization,latency,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest latency (p50: 550ms, p99: 2.2s), well under the 5s constraint, making it best suited for the latency preference.","The new generation of laptops features on-device, low-latency speech recognition for live captions, improving accessibility for hard-of-hearing users while running efficiently on the NPU and supporting multiple languages.",10.0,"The response accurately condenses the technical details and benefits of the source text into a single, fluent sentence and adheres strictly to the output-only constraint.",2.386,83,114,5.69e-05,False,False,False,True,
23,summarization,latency,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly described as a 'fast inference variant tuned for cost-efficient coding and reasoning at scale,' indicating optimization for low latency.","New laptops feature on-device, low-latency speech recognition for live captions, improving accessibility for hard-of-hearing users while running efficiently on the NPU and supporting multiple languages.",10.0,The response accurately condenses the technical details into a single sentence while strictly adhering to the output-only constraint.,3.33,83,117,5.79e-05,False,False,False,True,
24,summarization,balanced,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"- **User's main problem:** The agent was selecting the most expensive embedding model despite the user setting cost as the highest priority (cost=0.7, quality=0.2, speed=0.1).
- **Resolution attempted:** Support identified that the agent was using a cached preference vector from a previous session and instructed the user to run `agent reset --preferences`.
- **Outcome:** The reset resolved the issue, and the user confirmed it worked. Support noted that an auto-reset feature is planned for the next sprint.",10.0,The response accurately covers all three required aspects in the requested bullet-point format with precise details from the transcript.,3.586,153,196,0.00010013,False,False,False,True,
24,summarization,balanced,random,moonshot/kimi-k2.5@2.5,uniform random,"• **User's main problem:** The agent ignored the user's cost-prioritized preference settings (cost=0.7, quality=0.2, speed=0.1) and continued selecting expensive embedding models because it was using a stale cached preference vector from a previous session.

• **Resolution attempted:** Support identified the caching issue and instructed the user to clear the agent's cached preferences by running the command `agent reset --preferences` before retrying the operation.

• **Outcome:** The reset successfully resolved the issue, and the user confirmed the agent began respecting the cost preferences; support also noted that an auto-reset feature is planned for release next sprint to prevent recurrence.",10.0,"The response accurately captures all three required elements—the user's problem with cached preferences, the specific resolution command, and the successful outcome including the planned feature fix—i",32.12,151,544,0.00121881,False,False,False,True,
24,summarization,balanced,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"- **User's main problem:** The agent was ignoring the user's cost preference (cost=0.7) and selecting the most expensive embedding model.
- **Resolution attempted:** Support identified that the agent was using a cached preference vector from a previous session and instructed the user to run `agent reset --preferences`.
- **Outcome:** The reset resolved the issue, and the user confirmed it worked. Support noted an auto-reset feature is planned for the next sprint.",10.0,"The response perfectly adheres to the instruction, providing exactly three accurately labeled bullet points that capture the problem, resolution, and outcome with full factual fidelity.",3.538,153,171,9.173e-05,False,False,False,True,
24,summarization,balanced,weighted_average,minimax/m2.7@2.7,additive weighted score,"<think>The user wants me to summarize a customer support transcript into 3 bullet points covering:
1. The user's main problem
2. The resolution attempted
3. The outcome

Let me extract the key information from the transcript:

1. User's main problem: The agent was selecting the most expensive embedding model despite cost being the user's top priority (weight 0.7 vs quality 0.2 and speed 0.1).

2. Resolution attempted: Support identified that a cached preference vector from the previous session was overriding the user's settings. They instructed the user to run `agent reset --preferences` command.

3. Outcome: The reset command worked and resolved the issue. Additionally, support mentioned that an auto-reset feature is being developed for future release.

Now I'll format this as 3 concise bullet points.</think>

• **Problem:** User's agent consistently selected the most expensive embedding model despite cost being the highest-weighted preference (0.7 vs. quality 0.2, speed 0.1).

• **Resolution:** Support identified a stale cached preference vector from a previous session and instructed the user to run `agent reset --preferences`.

• **Outcome:** The reset command resolved the issue. Support also noted that an auto-reset feature is planned for an upcoming sprint.",8.0,"The response provides a clear three-bullet summary addressing all required elements (problem, resolution, outcome) accurately and concisely.",15.341,166,262,0.00028555,False,False,False,True,
24,summarization,balanced,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It offers the best balance among cost (lowest pricing), latency (fastest p50 at 550ms), and acceptable quality (score 53), aligning with a 'balanced' preference axis.","- **User's main problem:** The agent was selecting the most expensive embedding model despite the user setting cost as the highest priority (cost=0.7, quality=0.2, speed=0.1).
- **Resolution attempted:** Support identified that the agent was using a cached preference vector from a previous session and instructed the user to run `agent reset --preferences`.
- **Outcome:** The reset resolved the issue, and the user confirmed it worked. Support noted that an auto-reset feature is planned for the next sprint.",10.0,"The response perfectly adheres to the three-bullet structure, accurately captures all required details (problem, resolution, outcome), and maintains a professional style.",2.722,153,185,9.643e-05,False,False,False,True,
24,summarization,balanced,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max offers a balanced combination of reasoning, coding, and tool-calling capabilities suitable for accurately parsing and summarizing structured dialogues like customer support transcripts.","- **Main problem**: The user’s agent consistently selected the most expensive embedding model despite explicit preference settings prioritizing cost (cost=0.7, quality=0.2, speed=0.1).
- **Resolution attempted**: Support identified that the agent was using a cached preference vector from a previous session and instructed the user to run `agent reset --preferences` to clear it.
- **Outcome**: The issue was resolved after the user executed the reset command, and support mentioned an upcoming auto-reset feature to prevent recurrence.",10.0,"The response perfectly adheres to the three-bullet point structure, accurately captures the user's specific configuration weights and the technical resolution command, and correctly summarizes the suc",5.55,155,108,0.00032872,False,False,False,True,
